"","Estado","Medicamento","Apresentacao","Data","Valor","Quantidade"
"1975","GO","Eltrombopague Olamina","50mg, comprimido",2021-02-19,2375533.44,12096
"1976","GO","Eltrombopague Olamina","50mg, comprimido",2021-04-19,1495706.24,7616
"1977","GO","Eltrombopague Olamina","50mg, comprimido",2021-08-17,2606488.08,13272
"1978","GO","Eltrombopague Olamina","50mg, comprimido",2022-05-02,3869320,18200
"1979","GO","Eltrombopague Olamina","50mg, comprimido",2022-08-29,3535963.2,16632
"1980","GO","Eltrombopague Olamina","50mg, comprimido",2023-03-02,1145914,5390
"1981","GO","Eltrombopague Olamina","50mg, comprimido",2023-03-02,1142937.6,5376
"1982","GO","Eltrombopague Olamina","50mg, comprimido",2023-03-28,1142937.6,5376
"1983","GO","Eltrombopague Olamina","50mg, comprimido",2023-03-28,1145914,5390
"1984","GO","Sacubitril Valsartana Sodica Hidratada","50mg, comprimido",2024-03-19,1251138.89,387352
"1985","GO","Sacubitril Valsartana Sodica Hidratada","50mg, comprimido",2024-08-20,208464.2,64540
"1986","GO","Sacubitril Valsartana Sodica Hidratada","50mg, comprimido",2024-08-20,208554.64,64568
"1987","GO","Sacubitril Valsartana Sodica Hidratada","50mg, comprimido",2025-03-11,636930,189000
"1988","GO","Sacubitril Valsartana Sodica Hidratada","50mg, comprimido",2025-05-30,90585.6,26880
"1989","GO","Sacubitril Valsartana Sodica Hidratada","50mg, comprimido",2025-05-30,760919.04,225792
"1990","GO","Sacubitril Valsartana Sodica Hidratada","50mg, comprimido",2025-06-25,669956,198800
"1991","GO","Sacubitril Valsartana Sodica Hidratada","50mg, comprimido",2025-10-10,943600,280000
"1992","GO","Sacubitril Valsartana Sodica Hidratada","50mg, comprimido",2025-01-03,458052,114800
"1993","GO","Sacubitril Valsartana Sodica Hidratada","50mg, comprimido",2025-02-05,1005480,252000
"1994","GO","Sacubitril Valsartana Sodica Hidratada","50mg, comprimido",2021-09-08,4466,1400
"1995","GO","Sacubitril Valsartana Sodica Hidratada","50mg, comprimido",2021-10-19,22508.64,7056
"1996","GO","Sacubitril Valsartana Sodica Hidratada","50mg, comprimido",2021-12-10,71456,22400
"1997","GO","Sacubitril Valsartana Sodica Hidratada","50mg, comprimido",2022-02-22,183731.24,57596
"1998","GO","Sacubitril Valsartana Sodica Hidratada","50mg, comprimido",2022-07-11,233906.4,68796
"1999","GO","Sacubitril Valsartana Sodica Hidratada","50mg, comprimido",2022-08-10,62345.36,19544
"2000","GO","Sacubitril Valsartana Sodica Hidratada","50mg, comprimido",2023-01-30,568995.84,150528
"2001","GO","Sacubitril Valsartana Sodica Hidratada","50mg, comprimido",2023-05-30,698544,184800
"2002","GO","Sacubitril Valsartana Sodica Hidratada","50mg, comprimido",2023-08-17,254333.52,67284
"2003","GO","Selexipague","800 mcg, comprimido",2025-02-07,143856,1080
"2004","GO","Selexipague","800 mcg, comprimido",2025-02-20,159840,1200
"2005","PB","Pancreatina","10.000 ui comprimido",2025-02-07,29539.2,21720
"2006","PB","Sacubitril + Valsartana","100mg comprimido",2025-05-20,417600,96000
"2007","PB","Selexipague","1000mcg comprimido",2025-08-13,159840,1200
"2008","PB","Amantadina","100mg comprimido",2025-09-18,11754,19590
"2009","PB","Amantadina","100mg comprimido",2025-09-18,66726,111210
"2010","PB","Amantadina","100mg comprimido",2025-09-18,69786,116310
"2011","PB","Selexipague","1200 comprimido",2025-06-27,111888,840
"2012","PB","Bosentana","125mg comprimido",2025-05-15,106560,26640
"2013","PB","Selexipague","1600mcg comprimido",2025-08-13,159840,1200
"2014","PB","Sacubitril + Valsartana","200mg comprimido",2025-06-18,499200,120000
"2015","PB","Sacubitril + Valsartana","200mg comprimido",2025-06-18,499200,120000
"2016","PB","Triptorrelina","22,5mg comprimido",2025-06-26,145600,52
"2017","PB","Eltrombopague","25mg comprimido",2025-08-25,419965,3500
"2018","PB","Eltrombopague","25mg comprimido",2025-08-25,251979,2100
"2019","PB","Eltrombopague","25mg comprimido",2025-08-25,487159.4,4060
"2020","PB","Eltrombopague","25mg comprimido",2025-08-25,495558.7,4130
"2021","PB","Eltrombopague","25mg comprimido",2025-08-25,503958,4200
"2022","PB","Eltrombopague","25mg comprimido",2025-08-25,167986,1400
"2023","PB","Eltrombopague","25mg comprimido",2025-08-25,478760.1,3990
"2024","PB","Pancreatina","25.000 ui comprimido",2025-02-28,108517.5,39750
"2025","PB","Triptorrelina","3,75mg comprimido",2025-06-26,34000,100
"2026","PB","Eltrombopague","50mg comprimido",2025-08-25,470400,1960
"2027","PB","Eltrombopague","50mg comprimido",2025-08-25,470400,1960
"2028","PB","Eltrombopague","50mg comprimido",2025-08-25,483840,2016
"2029","PB","Eltrombopague","50mg comprimido",2025-08-25,487200,2030
"2030","PB","Eltrombopague","50mg comprimido",2025-08-25,393120,1638
"2031","PB","Eltrombopague","50mg comprimido",2025-08-25,504000,2100
"2032","PB","Eltrombopague","50mg comprimido",2025-10-07,470400,1960
"2033","PB","Sacubitril + Valsartana","50mg comprimido",2025-05-20,499380,114800
"2034","PB","Sacubitril + Valsartana","50mg comprimido",2025-05-20,487200,112000
"2035","PB","Acitetrina","10mg cápsula",2025-02-12,221301,60300
"2036","PB","Acitretina","25mg cápsula",2025-07-22,121904,15200
"2037","PB","Brometo de Tiotropio","2,5 + 2,5 mcg frasco",2025-05-20,461177.6,1928
"2038","PB","Brometo de Tiotropio","2,5 + 2,5 mcg frasco",2025-05-20,458785.6,1918
"2039","PB","Brometo de Tiotropio","2,5 + 2,5 mcg frasco",2025-05-20,456393.6,1908
"2040","PB","Iloprosta","10 mcg/ml frasco",2025-02-07,192511.2,5880
"2041","PB","Iloprosta","10 mcg/ml frasco",2025-08-25,417187.8,12420
"2042","PB","Iloprosta","10 mcg/ml frasco",2025-10-07,196501.5,5850
"2043","PB","Leuprorrelina","3,75 seringas",2025-02-04,719415,3285
"2044","PB","Leuprorrelina","3,76 seringas",2025-07-25,492750,2250
"2045","PB","Omalizumabe","150mg ampolas",2025-07-28,850212,1200
"2046","PB","Pancreatina","10.000 ui cápsula",2025-07-17,128887.2,94770
"2047","PB","Pancreatina","25.000 ui cápsula",2025-07-17,116543.7,42690
"2048","PB","Sacarato de hidróxido ferrico injetável","solução injetável",2025-02-07,153200,19150
"2049","PB","Sacarato de hidróxido ferrico injetável","solução injetável",2025-07-25,204400,25550
"2050","PB","Deferiprona","500mg comprimido",2025-06-26,248616,21600
"2051","PB","Mesalazina","800mg comprimido",2025-03-18,383713.2,737910
"2052","PB","Pancreatina","10.000, comprimido",2025-07-10,31701.6,23310
"2053","PB","Pancreatina","10.000, comprimido",2025-07-10,40800,30000
"2054","PB","Pancreatina","10.000, comprimido",2025-07-10,272317.5,99750
"2055","PB","Triptorrelina","22,5mg seringas",2025-02-07,250000,100
"2056","PB","Triptorrelina","22,5mg seringas",2025-02-28,187500,75
"2057","PB","Pancreatina","25.000, comprimido",2025-07-10,272317.5,99750
"2058","PB","Mesalazina","500mg, comprimido",2025-03-18,227655.45,55935
"2059","PB","Triptorrelina","3,75mg injetável",2025-06-26,61200,180
"2060","PB","Triptorrelina","22,5mg injetável",2025-08-07,271600,97
"2061","PB","Triptorrelina","22,5mg injetável",2025-08-07,280000,100
"2062","PB","Triptorrelina","3,75mg injetável",2025-08-07,78200,230
"2063","PR","Acido Ursodesoxicolico","150mg",2023-07-13,23532,22200
"2064","PR","Acido Ursodesoxicolico","150mg",2022-09-30,32670,33000
"2065","PR","Acido Ursodesoxicolico","150mg",2022-03-02,32670,33000
"2066","PR","Acido Ursodesoxicolico","150mg",2021-07-06,47040,24000
"2067","PR","Acido Ursodesoxicolico","150mg",2021-03-15,38220,19500
"2068","PR","Acido Ursodesoxicolico","300mg",2023-09-14,267920,136000
"2069","PR","Acido Ursodesoxicolico","300mg",2023-07-13,271860,138000
"2070","PR","Acido Ursodesoxicolico","300mg",2022-09-30,467360,254000
"2071","PR","Acido Ursodesoxicolico","300mg",2022-03-02,487140,264750
"2072","PR","Acido Ursodesoxicolico","300mg",2021-07-06,854496,220800
"2073","PR","Acido Ursodesoxicolico","300mg",2021-03-15,572760,148000
"2074","PR","Acido Ursodesoxicolico","150mg",2025-08-21,11952,19920
"2075","PR","Acido Ursodesoxicolico","150mg",2024-11-25,10065,16500
"2076","PR","Acido Ursodesoxicolico","150mg",2024-07-12,21001.8,36210
"2077","PR","Acido Ursodesoxicolico","150mg",2024-01-29,20984.4,36180
"2078","PR","Acido Ursodesoxicolico","300mg",2025-10-09,219600,180000
"2079","PR","Acido Ursodesoxicolico","300mg",2025-08-05,212280,174000
"2080","PR","Acido Ursodesoxicolico","300mg",2025-02-20,181516.8,156480
"2081","PR","Acido Ursodesoxicolico","300mg",2024-10-04,139200,120000
"2082","PR","Acitretina","10mg (344 c2)",2023-07-18,105534,28600
"2083","PR","Acitretina","10mg (344 c2)",2023-03-21,110700,30000
"2084","PR","Acitretina","10mg (344 c2)",2022-10-03,188190,51000
"2085","PR","Acitretina","10mg (344 c2)",2022-04-26,23680,16000
"2086","PR","Acitretina","10mg (344 c2)",2022-02-25,37000,25000
"2087","PR","Acitretina","25mg (344 c2)",2023-07-11,485400,60000
"2088","PR","Acitretina","25mg (344 c2)",2023-03-21,291240,36000
"2089","PR","Acitretina","25mg (344 c2)",2022-11-25,242700,30000
"2090","PR","Acitretina","25mg (344 c2)",2022-08-25,154000,70000
"2091","PR","Acitretina","25mg (344 c2)",2022-02-25,128880,36000
"2092","PR","Acitretina","25mg (344 c2)",2021-08-02,128880,36000
"2093","PR","Acitretina","10mg (344 c2)",2025-08-05,76650,21000
"2094","PR","Acitretina","10mg (344 c2)",2025-05-12,109500,30000
"2095","PR","Acitretina","10mg (344 c2)",2025-03-19,108405,29700
"2096","PR","Acitretina","10mg (344 c2)",2025-01-21,97455,26700
"2097","PR","Acitretina","10mg (344 c2)",2024-07-12,125560,34400
"2098","PR","Acitretina","10mg (344 c2)",2024-03-04,147069,41900
"2099","PR","Acitretina","25mg (344 c2)",2025-08-05,353160,36000
"2100","PR","Acitretina","25mg (344 c2)",2025-05-12,333540,34000
"2101","PR","Acitretina","25mg (344 c2)",2025-03-19,367875,37500
"2102","PR","Acitretina","25mg (344 c2)",2025-01-21,306072,31200
"2103","PR","Acitretina","25mg (344 c2)",2024-09-06,306072,31200
"2104","PR","Acitretina","25mg (344 c2)",2024-06-18,304912,32300
"2105","PR","Acitretina","25mg (344 c2)",2024-03-15,317184,33600
"2106","PR","Acitretina","25mg (344 c2)",2024-02-09,307744,32600
"2107","PR","Amantadina","100mg (344 c1)",2023-10-04,166950,315000
"2108","PR","Amantadina","100mg (344 c1)",2023-05-29,174900,330000
"2109","PR","Amantadina","100mg (344 c1)",2022-11-01,266640,555500
"2110","PR","Amantadina","100mg (344 c1)",2022-05-23,206400,430000
"2111","PR","Amantadina","100mg (344 c1)",2021-05-25,194400,432000
"2112","PR","Amantadina","100mg (344 c1)",2024-01-25,192930,327000
"2113","PR","Amantadina","100mg (344 c1)",2024-06-06,268800,480000
"2114","PR","Amantadina","100mg (344 c1)",2024-02-02,268178.4,478890
"2115","PR","Amantadina","100mg (344 c1)",2023-12-04,267650,505000
"2116","PR","Ambrisentana","10mg, comprimido revestido",2023-11-08,93032,2320
"2117","PR","Ambrisentana","10mg, comprimido revestido",2023-07-13,67368,1680
"2118","PR","Ambrisentana","10mg, comprimido revestido",2022-11-17,55686.4,1540
"2119","PR","Ambrisentana","10mg, comprimido revestido",2022-05-23,78105.6,2160
"2120","PR","Ambrisentana","10mg, comprimido revestido",2022-02-07,54240,1500
"2121","PR","Ambrisentana","10mg, comprimido revestido",2021-08-02,40632,1200
"2122","PR","Ambrisentana","5mg",2023-10-04,192480,4800
"2123","PR","Ambrisentana","5mg",2023-03-08,300750,7500
"2124","PR","Ambrisentana","5mg",2022-03-29,234316.8,6480
"2125","PR","Ambrisentana","5mg",2021-05-25,193002,5700
"2126","PR","Ambrisentana","10mg, comprimido revestido",2025-04-22,223020,5040
"2127","PR","Ambrisentana","10mg, comprimido revestido",2025-02-19,217710,4920
"2128","PR","Ambrisentana","10mg, comprimido revestido",2025-01-14,146025,3300
"2129","PR","Ambrisentana","10mg, comprimido revestido",2024-12-06,11958.3,270
"2130","PR","Ambrisentana","10mg, comprimido revestido",2024-06-12,160045.2,3780
"2131","PR","Ambrisentana","10mg, comprimido revestido",2024-03-04,114318,2700
"2132","PR","Ambrisentana","5mg",2025-09-17,201962.4,4560
"2133","PR","Ambrisentana","5mg",2025-04-22,201962.4,4560
"2134","PR","Ambrisentana","5mg",2025-02-19,201962.4,4560
"2135","PR","Ambrisentana","5mg",2024-06-12,312469.2,7380
"2136","PR","Ambrisentana","5mg",2024-02-16,187989.6,4440
"2137","PR","Ambrisentana","5mg",2023-01-06,60952,1520
"2138","PR","Azatioprina","50mg",2024-08-12,1138946.5,1604150
"2139","PR","Bosentana","125mg",2023-03-08,304422,33900
"2140","PR","Bosentana","125mg",2022-10-26,177688.8,20880
"2141","PR","Bosentana","125mg",2022-04-26,183816,21600
"2142","PR","Bosentana","125mg",2021-08-16,258300,30000
"2143","PR","Bosentana","62,5mg",2023-11-01,57792,12900
"2144","PR","Bosentana","62,5mg",2023-03-08,20655,13500
"2145","PR","Bosentana","62,5mg",2022-07-13,18819,12300
"2146","PR","Bosentana","62,5mg",2021-05-28,63000,15000
"2147","PR","Bosentana","125mg",2025-09-17,116280,20400
"2148","PR","Bosentana","125mg",2025-07-24,239400,42000
"2149","PR","Bosentana","125mg",2024-09-18,192880.8,21360
"2150","PR","Bosentana","125mg",2024-04-10,190713.6,21120
"2151","PR","Bosentana","62,5mg",2025-08-21,283562.4,15180
"2152","PR","Bosentana","62,5mg",2025-06-26,196140,10500
"2153","PR","Bosentana","62,5mg",2025-02-20,319428,17100
"2154","PR","Bosentana","62,5mg",2024-02-02,74188.8,16560
"2155","PR","Bromocriptina","2,5mg",2021-04-22,7571.2,3640
"2156","PR","Ciproterona","50mg",2023-05-29,29920,8500
"2157","PR","Ciproterona","50mg",2022-10-26,8195,5500
"2158","PR","Ciproterona","50mg",2022-03-07,10877,7300
"2159","PR","Ciproterona","50mg",2021-02-25,7192,5800
"2160","PR","Ciproterona","50mg",2024-12-05,28523.6,8540
"2161","PR","Ciproterona","50mg",2024-05-21,25718,7700
"2162","PR","Danazol","50mg",2023-07-18,23896,10300
"2163","PR","Danazol","50mg",2023-03-08,30160,13000
"2164","PR","Danazol","50mg",2022-09-29,20184,8700
"2165","PR","Danazol","50mg",2021-05-28,24318,12600
"2166","PR","Danazol","50mg",2021-02-25,15440,8000
"2167","PR","Danazol","100mg",2024-07-26,73872,24300
"2168","PR","Deferiprona","500mg",2023-07-18,319940,34000
"2169","PR","Deferiprona","500mg",2023-03-09,366990,39000
"2170","PR","Deferiprona","500mg",2022-03-29,461090,49000
"2171","PR","Deferiprona","500mg",2021-07-02,736043,84700
"2172","PR","Deferiprona","500mg",2021-02-25,338910,39000
"2173","PR","Deferiprona","500mg",2025-08-01,298062,26100
"2174","PR","Deferiprona","500mg",2025-05-12,303520,28000
"2175","PR","Deferiprona","500mg",2025-01-22,472624,43600
"2176","PR","Deferiprona","500mg",2024-08-09,297016,27400
"2177","PR","Deferiprona","500mg",2024-05-21,278481,26700
"2178","PR","Deferiprona","500mg",2024-03-15,248234,23800
"2179","PR","Deferiprona","500mg",2024-02-02,237804,22800
"2180","PR","Desferroxamina","500mg, injetável",2023-05-29,189420,7700
"2181","PR","Desferroxamina","500mg, injetável",2022-11-25,76260,3100
"2182","PR","Desferroxamina","500mg, injetável",2022-10-17,147600,6000
"2183","PR","Desferroxamina","500mg, injetável",2021-12-10,133080,6000
"2184","PR","Desferroxamina","500mg, injetável",2021-09-30,22150,1000
"2185","PR","Desferroxamina","500mg, injetável",2025-05-12,217635,5500
"2186","PR","Desferroxamina","500mg, injetável",2025-01-22,131174.55,3315
"2187","PR","Desferroxamina","500mg, injetável",2024-02-02,306585,8100
"2188","PR","Eltrombopag Olamina","25mg, comprimido revestido",2023-10-09,1096718,9800
"2189","PR","Eltrombopag Olamina","25mg, comprimido revestido",2023-03-21,888619.2,7420
"2190","PR","Eltrombopag Olamina","25mg, comprimido revestido",2022-08-22,1020355.2,8520
"2191","PR","Eltrombopag Olamina","25mg, comprimido revestido",2022-06-15,1101552.48,9198
"2192","PR","Eltrombopag Olamina","25mg, comprimido revestido",2021-11-10,1173648,9800
"2193","PR","Eltrombopag Olamina","25mg, comprimido revestido",2021-09-09,932451.36,7786
"2194","PR","Eltrombopag Olamina","25mg, comprimido revestido",2021-08-04,838320,7000
"2195","PR","Eltrombopag Olamina","25mg, comprimido revestido",2021-05-13,1196309.52,10668
"2196","PR","Eltrombopag Olamina","50mg, comprimido revestido",2023-10-09,4700850,21000
"2197","PR","Eltrombopag Olamina","50mg, comprimido revestido",2023-04-05,3847911.2,14504
"2198","PR","Eltrombopag Olamina","50mg, comprimido revestido",2022-08-22,3470934.6,14490
"2199","PR","Eltrombopag Olamina","50mg, comprimido revestido",2022-06-15,2810283.28,11732
"2200","PR","Eltrombopag Olamina","50mg, comprimido revestido",2021-11-10,1720376.28,7182
"2201","PR","Eltrombopag Olamina","50mg, comprimido revestido",2021-09-09,1703608.48,7112
"2202","PR","Eltrombopag Olamina","50mg, comprimido revestido",2021-08-04,2280420.8,9520
"2203","PR","Eltrombopag Olamina","50mg, comprimido revestido",2021-05-13,2135431.2,9520
"2204","PR","Eltrombopag Olamina","25mg, comprimido revestido",2025-08-21,3609151.68,30858
"2205","PR","Eltrombopag Olamina","25mg, comprimido revestido",2025-06-03,2431598.4,20790
"2206","PR","Eltrombopag Olamina","25mg, comprimido revestido",2025-05-06,1843757.44,15764
"2207","PR","Eltrombopag Olamina","25mg, comprimido revestido",2025-02-18,2238380.48,19138
"2208","PR","Eltrombopag Olamina","25mg, comprimido revestido",2024-10-04,2197444.48,18788
"2209","PR","Eltrombopag Olamina","25mg, comprimido revestido",2024-09-18,2225280.96,19026
"2210","PR","Eltrombopag Olamina","25mg, comprimido revestido",2024-04-10,2224470.36,16772
"2211","PR","Eltrombopag Olamina","25mg, comprimido revestido",2024-03-06,1781383.38,15918
"2212","PR","Eltrombopag Olamina","25mg, comprimido revestido",2023-12-14,2547519.24,22764
"2213","PR","Eltrombopag Olamina","25mg, comprimido revestido",2023-12-01,1601208.28,14308
"2214","PR","Eltrombopag Olamina","50mg, comprimido revestido",2025-08-21,9694059.2,41440
"2215","PR","Eltrombopag Olamina","50mg, comprimido revestido",2025-06-03,6782566.42,28994
"2216","PR","Eltrombopag Olamina","50mg, comprimido revestido",2025-05-06,5190906.7,22190
"2217","PR","Eltrombopag Olamina","50mg, comprimido revestido",2025-02-18,6572965.14,28098
"2218","PR","Eltrombopag Olamina","50mg, comprimido revestido",2024-12-06,3081793.82,13174
"2219","PR","Eltrombopag Olamina","50mg, comprimido revestido",2024-10-04,5816435.52,24864
"2220","PR","Eltrombopag Olamina","50mg, comprimido revestido",2024-09-18,5878660.9,25130
"2221","PR","Eltrombopag Olamina","50mg, comprimido revestido",2024-04-10,1365233.8,5146
"2222","PR","Eltrombopag Olamina","50mg, comprimido revestido",2024-01-30,5092587.5,22750
"2223","PR","Eltrombopag Olamina","50mg, comprimido revestido",2023-12-14,5120792.6,22876
"2224","PR","Eltrombopag Olamina","50mg, comprimido revestido",2023-12-01,4989168.8,22288
"2225","PR","Formoterol + Budesonida","12 mcg + 400 mcg cap. inal.",2021-08-12,2570400,95200
"2226","PR","Formoterol + Budesonida","6 mcg + 200 mcg cap. inal.",2021-08-12,252000,12000
"2227","PR","Gosserrelina","10,8mg, injetável",2023-11-08,294352,200
"2228","PR","Gosserrelina","10,8mg, injetável",2023-07-14,294352,200
"2229","PR","Gosserrelina","10,8mg, injetável",2023-03-07,431349.75,325
"2230","PR","Gosserrelina","10,8mg, injetável",2022-10-20,232265.25,175
"2231","PR","Gosserrelina","10,8mg, injetável",2022-05-23,265446,200
"2232","PR","Gosserrelina","10,8mg, injetável",2021-12-03,156000,130
"2233","PR","Gosserrelina","10,8mg, injetável",2021-05-05,198000,165
"2234","PR","Gosserrelina","10,8mg, injetável",2021-04-06,198000,165
"2235","PR","Gosserrelina","3,6mg, comprimido revestido",2023-03-07,342117.6,660
"2236","PR","Gosserrelina","3,6mg, comprimido revestido",2022-08-19,456156.8,880
"2237","PR","Gosserrelina","3,6mg, comprimido revestido",2022-05-23,342117.6,660
"2238","PR","Gosserrelina","3,6mg, comprimido revestido",2021-05-05,339787,700
"2239","PR","Gosserrelina","3,6mg, comprimido revestido",2021-04-06,339787,700
