"","Data","Estado","CNPJ","Fornecedor","CATMAT","Medicamento","Apresentacao","Quantidade","Valor","Base","Populacao"
"2246",2022-06-10,"MG",NA,"Bh Farma Comercio",297775,"Pancreatina","10 UI - Não Especificado",40770,51896.1357471131,"LAI",20539989
"2247",2022-08-31,"MG",NA,"Bh Farma Comercio",297775,"Pancreatina","10 UI - Não Especificado",89250,114797.36355177,"LAI",20539989
"2248",2022-10-26,"MG",NA,"Bh Farma Comercio",297775,"Pancreatina","10 UI - Não Especificado",64650,82908.3955871865,"LAI",20539989
"2249",2022-11-24,"MG",NA,"Bh Farma Comercio",297775,"Pancreatina","10 UI - Não Especificado",237450,303267.141782195,"LAI",20539989
"2250",2022-03-09,"MG",NA,"Bh Farma Comercio",300745,"Pancreatina","25 UI - Não Especificado",223620,584524.824191212,"LAI",20539989
"2251",2022-05-23,"MG",NA,"Bh Farma Comercio",300745,"Pancreatina","25 UI - Não Especificado",298230,767764.168991311,"LAI",20539989
"2252",2022-07-27,"MG",NA,"Bh Farma Comercio",300745,"Pancreatina","25 UI - Não Especificado",404850,1042398.17263001,"LAI",20539989
"2253",2022-08-31,"MG",NA,"Bh Farma Comercio",300745,"Pancreatina","25 UI - Não Especificado",181920,470095.42101561,"LAI",20539989
"2254",2022-10-26,"MG",NA,"Bh Farma Comercio",300745,"Pancreatina","25 UI - Não Especificado",331800,854846.716031542,"LAI",20539989
"2255",2022-11-24,"MG",NA,"Bh Farma Comercio",300745,"Pancreatina","25 UI - Não Especificado",155940,400122.154269062,"LAI",20539989
"2256",2022-05-23,"MG",NA,"Biohosp Produtos Hospitalares",404655,"Ambrisentana","5 mg - Comprimido/Cápsula",570,23050.8339091017,"LAI",20539989
"2257",2022-07-27,"MG",NA,"Biohosp Produtos Hospitalares",404655,"Ambrisentana","5 mg - Comprimido/Cápsula",510,20627.4217417478,"LAI",20539989
"2258",2022-08-31,"MG",NA,"Biohosp Produtos Hospitalares",404655,"Ambrisentana","5 mg - Comprimido/Cápsula",360,14613.1333916639,"LAI",20539989
"2259",2022-10-04,"MG",NA,"Biohosp Produtos Hospitalares",404655,"Ambrisentana","5 mg - Comprimido/Cápsula",300,12141.3895922708,"LAI",20539989
"2260",2022-11-24,"MG",NA,"Biohosp Produtos Hospitalares",404655,"Ambrisentana","5 mg - Comprimido/Cápsula",1740,70132.5437098629,"LAI",20539989
"2261",2022-04-27,"MG",NA,"Biohosp Produtos Hospitalares",404656,"Ambrisentana","10 mg - Comprimido/Cápsula",8550,347387.617562135,"LAI",20539989
"2262",2022-05-23,"MG",NA,"Biohosp Produtos Hospitalares",404656,"Ambrisentana","10 mg - Comprimido/Cápsula",5940,240213.953368533,"LAI",20539989
"2263",2022-06-10,"MG",NA,"Biohosp Produtos Hospitalares",404656,"Ambrisentana","10 mg - Comprimido/Cápsula",9690,389255.93684844,"LAI",20539989
"2264",2022-08-31,"MG",NA,"Biohosp Produtos Hospitalares",404656,"Ambrisentana","10 mg - Comprimido/Cápsula",5400,219197.000874959,"LAI",20539989
"2265",2022-10-04,"MG",NA,"Biohosp Produtos Hospitalares",404656,"Ambrisentana","10 mg - Comprimido/Cápsula",8280,335102.352746675,"LAI",20539989
"2266",2022-10-26,"MG",NA,"Biohosp Produtos Hospitalares",404656,"Ambrisentana","10 mg - Comprimido/Cápsula",5790,234328.819130827,"LAI",20539989
"2267",2022-11-24,"MG",NA,"Biohosp Produtos Hospitalares",404656,"Ambrisentana","10 mg - Comprimido/Cápsula",30360,1223691.9695583,"LAI",20539989
"2268",2022-05-18,"MG","34.729.047/0001-02","NSA Distribuidora",280116,"Bosentana","62.5 mg - Não Especificado",1620,3160.62788669053,"LAI",20539989
"2269",2022-08-03,"MG","34.729.047/0001-02","NSA Distribuidora",280116,"Bosentana","62.5 mg - Não Especificado",3420,6697.51232095817,"LAI",20539989
"2270",2022-08-29,"MG","34.729.047/0001-02","NSA Distribuidora",280116,"Bosentana","62.5 mg - Não Especificado",1500,2937.50540392902,"LAI",20539989
"2271",2022-09-23,"MG","34.729.047/0001-02","NSA Distribuidora",280116,"Bosentana","62.5 mg - Não Especificado",180,353.525999868139,"LAI",20539989
"2272",2022-11-30,"MG",NA,"Multifarma Comercio E Representacoes",280116,"Bosentana","62.5 mg - Não Especificado",6600,13973.0741599577,"LAI",20539989
"2273",2022-03-09,"MG","36.325.157/0001-34","Costa Camargo",268079,"Cloridrato de Amantadina","100 mg - Comprimido/Cápsula",138320,77824.0219483116,"LAI",20539989
"2274",2022-06-10,"MG","36.325.157/0001-34","Costa Camargo",268079,"Cloridrato de Amantadina","100 mg - Comprimido/Cápsula",109000,59998.3166895142,"LAI",20539989
"2275",2022-07-27,"MG","36.325.157/0001-34","Costa Camargo",268079,"Cloridrato de Amantadina","100 mg - Comprimido/Cápsula",163940,90857.5041988786,"LAI",20539989
"2276",2022-12-07,"MG","36.325.157/0001-34","Costa Camargo",268079,"Cloridrato de Amantadina","100 mg - Comprimido/Cápsula",853560,468512.649955747,"LAI",20539989
"2277",2022-04-27,"MG",NA,"Biohosp Produtos Hospitalares",361382,"Deferiprona","500 mg - Comprimido/Cápsula",4200,42600.7442424109,"LAI",20539989
"2278",2022-06-10,"MG",NA,"Biohosp Produtos Hospitalares",361382,"Deferiprona","500 mg - Comprimido/Cápsula",4500,45127.7476590999,"LAI",20539989
"2279",2022-10-04,"MG",NA,"Biohosp Produtos Hospitalares",361382,"Deferiprona","500 mg - Comprimido/Cápsula",4000,40413.5320142386,"LAI",20539989
"2280",2022-11-24,"MG",NA,"Biohosp Produtos Hospitalares",361382,"Deferiprona","500 mg - Comprimido/Cápsula",7600,76472.2047775947,"LAI",20539989
"2281",2022-11-30,"MG","44.734.671/0001-51","Cristália",266736,"Mesilato de Desferroxamina","500 mg - Injetável",3465,98037.4424654969,"LAI",20539989
"2282",2022-05-03,"MG",NA,"Biohosp Produtos Hospitalares",268108,"Acetato de Gosserrelina","10.8 mg - Injetável",244,367597.023770911,"LAI",20539989
"2283",2022-07-29,"MG",NA,"Biohosp Produtos Hospitalares",268108,"Acetato de Gosserrelina","10.8 mg - Injetável",133,200399.570933959,"LAI",20539989
"2284",2022-08-29,"MG",NA,"Biohosp Produtos Hospitalares",268108,"Acetato de Gosserrelina","10.8 mg - Injetável",132,199611.313956928,"LAI",20539989
"2285",2022-10-11,"MG",NA,"Biohosp Produtos Hospitalares",268108,"Acetato de Gosserrelina","10.8 mg - Injetável",103,155294.022461232,"LAI",20539989
"2286",2022-12-02,"MG",NA,"Biohosp Produtos Hospitalares",268108,"Acetato de Gosserrelina","10.8 mg - Injetável",274,408890.578490568,"LAI",20539989
"2287",2022-04-27,"MG",NA,"Biohosp Produtos Hospitalares",268109,"Acetato de Gosserrelina","3.6 mg - Não Especificado",55,33066.9298862739,"LAI",20539989
"2288",2022-07-27,"MG",NA,"Biohosp Produtos Hospitalares",268109,"Acetato de Gosserrelina","3.6 mg - Não Especificado",84,50273.257153596,"LAI",20539989
"2289",2022-08-31,"MG",NA,"Biohosp Produtos Hospitalares",268109,"Acetato de Gosserrelina","3.6 mg - Não Especificado",48,28831.3548142316,"LAI",20539989
"2290",2022-10-26,"MG",NA,"Biohosp Produtos Hospitalares",268109,"Acetato de Gosserrelina","3.6 mg - Não Especificado",74,44316.1297784152,"LAI",20539989
"2291",2022-11-24,"MG",NA,"Biohosp Produtos Hospitalares",268109,"Acetato de Gosserrelina","3.6 mg - Não Especificado",238,141948.322777812,"LAI",20539989
"2292",2022-04-27,"MG",NA,"Biohosp Produtos Hospitalares",305257,"Acetato de Leuprorrelina","3.75 mg - Não Especificado",1951,521032.711941553,"LAI",20539989
"2293",2022-05-23,"MG",NA,"Biohosp Produtos Hospitalares",305257,"Acetato de Leuprorrelina","3.75 mg - Não Especificado",1811,481381.878851234,"LAI",20539989
"2294",2022-07-27,"MG",NA,"Biohosp Produtos Hospitalares",305257,"Acetato de Leuprorrelina","3.75 mg - Não Especificado",2882,766175.481693557,"LAI",20539989
"2295",2022-08-31,"MG",NA,"Biohosp Produtos Hospitalares",305257,"Acetato de Leuprorrelina","3.75 mg - Não Especificado",3587,957043.60602227,"LAI",20539989
"2296",2022-11-24,"MG",NA,"Biohosp Produtos Hospitalares",305257,"Acetato de Leuprorrelina","3.75 mg - Não Especificado",659,174588.349340633,"LAI",20539989
"2297",2022-03-09,"MG","73.856.593/0011-38","Prati-Donaduzzi",272839,"Risperidona","1 mg - Comprimido/Cápsula",1300,9211.43116928148,"LAI",20539989
"2298",2022-04-27,"MG","73.856.593/0011-38","Prati-Donaduzzi",272839,"Risperidona","1 mg - Comprimido/Cápsula",1100,7712.53366113729,"LAI",20539989
"2299",2022-07-27,"MG","73.856.593/0011-38","Prati-Donaduzzi",272839,"Risperidona","1 mg - Comprimido/Cápsula",1900,13261.2523951372,"LAI",20539989
"2300",2022-10-04,"MG","73.856.593/0011-38","Prati-Donaduzzi",272839,"Risperidona","1 mg - Comprimido/Cápsula",1200,8380.78219643473,"LAI",20539989
"2301",2022-11-22,"MG","73.856.593/0011-38","Prati-Donaduzzi",272839,"Risperidona","1 mg - Comprimido/Cápsula",1600,11128.7527400454,"LAI",20539989
"2302",2022-10-14,"MG",NA,"Multifarma Comercio E Representacoes",309040,"Ácido Ursodesoxicólico","300 mg - Comprimido/Cápsula",30210,67012.9839945193,"LAI",20539989
"2303",2022-11-30,"MG",NA,"Multifarma Comercio E Representacoes",309040,"Ácido Ursodesoxicólico","300 mg - Comprimido/Cápsula",51390,113529.846811103,"LAI",20539989
"2304",2022-05-23,"MG","34.729.047/0001-02","NSA Distribuidora",309040,"Ácido Ursodesoxicólico","300 mg - Comprimido/Cápsula",34680,75668.0498789935,"LAI",20539989
"2305",2022-08-31,"MG","34.729.047/0001-02","NSA Distribuidora",309040,"Ácido Ursodesoxicólico","300 mg - Comprimido/Cápsula",57030,124900.991606184,"LAI",20539989
"2306",2022-07-29,"MG","09.944.371/0003-68","Sulmedic",NA,"Embonato de Triptorrelina","3.75 mg - Não Especificado",26,12907.9191960636,"LAI",20539989
"2307",2022-11-22,"MG","09.944.371/0003-68","Sulmedic",NA,"Embonato de Triptorrelina","3.75 mg - Não Especificado",111,54916.3215933916,"LAI",20539989
"2308",2022-10-10,"MG","33.247.743/0044-50","GlaxoSmithKline (GSK)",437993,"Brometo de Umeclidinio + Trifenatato de Vilanterol","62.5 mcg - Não Especificado",360,34475.5849261774,"LAI",20539989
"2309",2022-03-28,"MG","09.944.371/0003-68","Sulmedic",400776,"Embonato de Triptorrelina","11.25 mg - Não Especificado",4,6653.42312185221,"LAI",20539989
"2310",2022-08-01,"MG","09.944.371/0003-68","Sulmedic",400776,"Embonato de Triptorrelina","11.25 mg - Não Especificado",8,13643.3742112142,"LAI",20539989
"2311",2022-11-29,"MG","09.944.371/0003-68","Sulmedic",400776,"Embonato de Triptorrelina","11.25 mg - Não Especificado",18,30481.3223777315,"LAI",20539989
"2312",2022-10-10,"MG",NA,"Biohosp Produtos Hospitalares",466366,"Brometo de Tiotropio Monoidratado + Cloridrato de Olodaterol","2.5 mcg - Não Especificado",264,51274.8593729332,"LAI",20539989
"2313",2022-10-10,"MG","33.247.743/0044-50","GlaxoSmithKline (GSK)",457885,"Mepolizumabe","100 mg - Injetável",912,1871611.53049724,"LAI",20539989
"2314",2022-12-30,"MG","56.994.502/0027-79","Novartis",445431,"Sacubitril Valsartana Sodica Hidratada","100 mg - Comprimido/Cápsula",90000,349918.944592985,"LAI",20539989
"2315",2022-12-30,"MG","56.994.502/0027-79","Novartis",445432,"Sacubitril Valsartana Sodica Hidratada","200 mg - Comprimido/Cápsula",90000,349918.944592985,"LAI",20539989
"2316",2023-11-21,"MG",NA,"Três Pharma",308719,"Acitretina","10 mg - Comprimido/Cápsula",142500,493374.97290496,"LAI",NA
"2317",2023-12-20,"MG",NA,"Três Pharma",308718,"Acitretina","25 mg - Comprimido/Cápsula",61080,566804.242657978,"LAI",NA
"2318",2023-11-21,"MG",NA,"Três Pharma",268077,"Acetato de Ciproterona","50 mg - Comprimido/Cápsula",180,290.831562975555,"LAI",NA
